id_municipio,ano,pib,impostos_liquidos,va,va_agropecuaria,va_industria,va_servicos,va_adespss
3522208,2020,4331368068,539179693,3792188376,27864802,727333892,2350422431,68656725
3522307,2020,5332508973,555806593,477670238,360454057,1167533584,2603807522,644907217
3522406,2020,4111521684,234638158,3876883526,1670514407,327647497,1469650643,409070979
3522505,2020,12584181048,2064434384,10519746664,330812,2653860375,6932780927,932774551
3522604,2020,4132858379,495479859,3637378519,69052955,1555163281,1674298084,3388642
3522653,2020,48697107,2161856,46535251,3115403,2229718,17534854,23655276
3522703,2020,1564822996,13472372,1430099276,272785792,245680953,717948265,193684266
3522802,2020,386449781,33248521,35320126,67170074,1302572,206444318,66561147
3522901,2020,871497679,133999139,73749854,17549586,248280575,409077671,62590707
3523008,2020,107149968,3463948,10368602,40008345,4570971,30958215,2814849
3523107,2020,7671902365,1003701854,6668200511,16012642,1618296301,3736058419,129783315
3523206,2020,1104135897,70996686,1033139211,208933407,99863059,519913355,20442939
3523305,2020,357331104,18692057,338639047,110415796,12838388,143347405,72037457
3523404,2020,7161563078,1145743869,6015819209,902994867,1937444176,2602743537,572636629
3523503,2020,427720157,24782804,402937353,67578974,95777199,148055132,91526047
3523602,2020,706029955,116189718,589840236,48977697,147670023,291960007,101232509
3523701,2020,132522479,3520132,129002347,50564713,8879146,38050363,31508124
3523800,2020,157854542,8501154,149353389,41113891,13076705,63217692,31945101
3523909,2020,9209595039,1613307452,7596287587,55615378,2264160671,450777947,768732067
3524006,2020,8498522667,1743940941,6754581726,47892833,3028231217,3275149285,40330839
3524105,2020,1809032362,232848663,1576183699,197156775,449294636,741057269,18867502
3524204,2020,153342834,4892242,148450592,54548411,8189187,50427369,35285626
3524303,2020,3170163454,34393454,2826228914,186718912,641675931,16268387,370995371
3524402,2020,14114972368,263007408,11484898288,36222714,4450232353,60940009,90444232
3524501,2020,559306972,75027612,48427936,29328503,216959277,203319176,34672404
3524600,2020,519612447,28533994,491078454,129938398,35328323,242793872,83017861
3524709,2020,11504186763,243582864,9068358123,18054505,3195966201,548041922,373918197
3524808,2020,1773928116,147617464,1626310652,77640326,26371053,1078521717,20643808
3524907,2020,269800866,73721007,196079859,8056688,81690636,69737552,36594983
3525003,2020,4596896835,867951803,3728945032,661623,112996601,2082095178,516222221
3525102,2020,1384172257,139861265,1244310992,110923609,178329396,734090584,220967403
3525201,2020,2603548811,383207382,2220341429,58216129,449120563,1524963506,188041232
3525300,2020,5051020821,501531001,454948982,92148277,742886715,3094568103,619886724
3525409,2020,131524169,3407718,12811645,66142455,8281954,33190593,20501449
3525508,2020,231982333,11034075,220948258,23390368,14289214,123958176,593105
3525607,2020,131711851,3219462,128492389,70861817,2686596,31826614,23117362
3525706,2020,1340585806,107688964,1232896842,157998122,29326418,607761549,173872992
3525805,2020,56184161,2694364,53489796,9412013,1684523,20287731,2210553
3525854,2020,172323516,22502774,149820741,11850971,68524593,49507101,19938076
3525904,2020,51235049644,11956318933,39278730712,198218391,9849360344,27099000845,2132151131
3526001,2020,740517079,70652397,669864682,63046032,177597236,333091198,96130217
3526100,2020,361211895,14619476,346592419,100083164,20449629,141084187,84975439
3526209,2020,547311783,42692855,504618928,1137776,64053191,309342775,130085186
3526308,2020,69423364,2485475,66937889,10530594,3519664,2836432,24523311
3526407,2020,1253935132,18259862,1071336512,29306461,444433247,464511576,133085227
3526506,2020,182199822,5946196,176253626,71257625,5173618,49123653,5069873
3526605,2020,12067795,12092566,108585384,5729688,21476131,44225922,37153643
3526704,2020,3767429203,4826901,3284739103,94943244,966839926,1791798405,431157528
3526803,2020,4257629799,614136174,3643493625,101434391,1543240373,1690216362,3086025
3526902,2020,13702173364,1993183148,11708990216,101363889,4003349837,6395687245,1208589245
3527009,2020,220924387,19761493,201162895,7405339,65348758,86896553,41512244
3527108,2020,6290470756,720738352,5569732404,78773603,2906135292,2294877897,289945613
3527207,2020,3104752935,337793643,2766959292,15148511,967044699,1427577019,357189063
3527256,2020,46224135,1254609,44969525,12450413,2126483,1377812,1661451
3527306,2020,17852711726,3446834592,14405877134,40797654,4506794494,9540111352,318173633
3527405,2020,516660243,43360214,473300029,27723076,116777529,231190158,97609267
3527504,2020,75136887,211018,73026707,32094812,3235735,19975196,17720964
3527603,2020,1450489198,139233416,1311255782,106261029,777350448,337129893,90514413
3527702,2020,83669479,2291865,81377614,1837987,411489,3097739,27905464
3527801,2020,92684017,4523709,88160308,17881521,15174126,32020478,23084184
3527900,2020,94682544,2309054,9237349,45001185,7532961,20184271,19655073
3528007,2020,758205552,111989439,646216113,39209961,68082608,462143937,76779606
3528106,2020,186629964,8857517,177772447,51773335,8790125,83157763,34051223
3528205,2020,87066605,2324053,84742552,30301404,7132623,24633774,22674751
3528304,2020,9970361,4189865,95513745,3588931,5064871,34380802,20178761
3528403,2020,2144227207,3238514,1820375807,20863242,715999859,844086961,239425745
3528502,2020,1931084246,213657668,1717426578,997442,338907294,1002946022,37457582
3528601,2020,260130318,15665255,244465063,58899826,37276227,104101652,44187358
3528700,2020,122178966,2300359,119878607,55083806,4009561,25835906,34949333
3528809,2020,497377033,40621478,456755555,95400217,66259526,22335629,71739522
3528858,2020,295810202,24509583,271300619,38868248,134685616,74783515,2296324
3528908,2020,65623027,1405274,64217754,21811147,3356379,19185848,19864379
3529005,2020,8700475586,819735985,7880739601,97553301,1220082641,553336607,1029737588
3529104,2020,39819308,1135114,38684194,9595942,2030661,13389513,13668077
3529203,2020,674231641,37953164,636278478,142229897,66515703,295987132,131545746
3529302,2020,4415471227,588962795,3826508432,78665409,1565830364,1841084365,340928294
3529401,2020,17127382576,2421449291,14705933284,1856,5773374194,7175183689,1757356841
3529500,2020,298917011,29325595,269591416,20876873,11081598,10235829,35540274
3529609,2020,406438216,35633021,370805196,32806739,197065076,115182063,25751318
3529658,2020,74356044,1564143,72791901,37291031,3089328,16374944,16036598
3529708,2020,1047653218,22524021,1025129197,24205117,437001238,234743761,111333028
3529807,2020,208464303,13523978,194940326,2080792,42212286,77896922,54023198
3529906,2020,422678077,25694525,396983552,64847037,21863454,218853645,91419415
3530003,2020,71546749,2175756,69370993,16456588,5458592,25994422,21461391
3530102,2020,689322609,49477813,639844795,133781134,83885679,306426458,115751524
3530201,2020,549595077,34639163,514955914,11991222,149402999,162225844,83414851
3530300,2020,2259473838,24222476,2017249079,46861685,574008832,1130360527,266018035
3530409,2020,162532681,8189452,154343229,70031181,17705618,41841963,24764466
3530508,2020,2611201225,26806965,2343131575,210262415,590939837,1228694704,313234619
3530607,2020,1696402651,2242966565,14721059945,531735006,3796162855,8658108721,1735053363
3530706,2020,6168231151,727647693,5440583458,305207987,1557109499,2887161682,691104291
3530805,2020,5044266778,756952257,4287314522,202029855,1030283329,25338022,521199139
3530904,2020,100670,4608451,9606155,22410925,17712194,31609691,24328739
3531001,2020,64783996,5052761,59731235,820792,10513914,22608745,18400656
3531100,2020,1218644642,65832046,1152812596,5693555,132953413,709585877,304579751
3531209,2020,220385343,16332001,204053342,60424673,21157825,80868724,4160212
3531308,2020,2171450256,240387183,1931063073,275605906,505488435,932436888,217531845
3531407,2020,726388269,52537367,673850901,77021363,167317138,315521999,1139904
3531506,2020,578989781,56487758,522502022,37863623,39087878,349303866,96246655
3531605,2020,118889293,4922296,113966997,41153521,7497237,42994398,22321841
3531704,2020,72883977,500136,67882616,3995149,8341307,32327553,23218607
3531803,2020,3683620445,542546533,3141073912,43585896,175970016,1043419217,294368639
3531902,2020,132981218,92572563,1237239617,312522845,280729577,487620825,15636637
3532009,2020,551379051,80440989,470938062,21676862,213053866,171961922,64245412
3532058,2020,110809071,3307934,107501137,33495296,11926203,34476585,27603053
3532108,2020,8526985,2634367,82635483,23947396,2186258,28645863,27855966
3532157,2020,126320667,9376444,116944224,37987861,259106,52322488,24042815
3532207,2020,262527862,17492089,245035773,68034791,6273115,75230486,39039346
3532306,2020,86047289,4346531,81700759,8797033,3110491,33570771,36222465
3532405,2020,414383927,45611473,368772453,23120002,83293696,170557291,91801464
3532504,2020,243933066,26420855,217512211,34261687,40405895,10786074,34983889
3532603,2020,353567042,21758517,331808525,48726113,59507808,165891362,57683241
3532702,2020,9293464,4478614,88456026,17102169,7618801,37692586,2604247
3532801,2020,232640579,13347517,219293062,31653037,48743085,103663636,35233304
3532827,2020,137402762,12677145,124725617,11004891,28377522,38485698,46857506
3532843,2020,45892811,1143229,44749582,16020266,230548,12729318,13694519
3532868,2020,55116148,1097065,54019083,24995962,1504764,12071617,1544674
3532900,2020,347437753,28960039,318477713,21124075,116703036,120943197,59707406
3533007,2020,482455406,27511113,454944292,102646929,33466688,23043613,88394545
3533106,2020,36374548,12896,35084948,336007,1912148,1478299,15029741
3533205,2020,185266683,13510691,171755992,27103016,60837417,52488912,31326647
3533254,2020,75078141,2000158,73077983,13568113,2560831,28271237,28677802
3533304,2020,54495206,140403,53091176,7854027,2641742,21624617,2097079
3533403,2020,3647305668,559722162,3087583506,10356032,932137445,184758819,297501839
3533502,2020,1394318563,149554901,1244763662,14335469,133835182,783125299,18444849
3533601,2020,723330888,69651705,653679182,98896464,278161957,232116802,4450396
3533700,2020,178951677,5501071,173450605,89848228,10148308,48148155,25305914
3533809,2020,128692078,2032321,126659757,82235929,5402323,21797722,17223783
3533908,2020,2125601452,195876478,1929724974,121752267,476187668,1074606537,257178502
3534005,2020,189749482,13211956,176537527,38281354,21434705,90402087,2641938
3534104,2020,112839771,9193242,103646529,14724518,9941182,4890156,3007927
3534203,2020,515615981,60195104,455420877,39911582,208789503,169288716,37431076
3534302,2020,2180278327,331914374,1848363953,63208903,621990759,954066055,209098235
3534401,2020,76311813717,12934532055,63377281663,1263099,3745570105,56542987134,3087461325
3534500,2020,104645651,4034236,100611414,40068924,12110208,30426076,18006207
3534609,2020,992800229,98418523,894381706,32593831,242984289,49247085,126332737
3534708,2020,3504208519,317321843,3186886676,60595546,511514966,2120816711,493959453
3534757,2020,596080992,41045092,5550359,4911868,250685967,175909463,7932179
3534807,2020,127357073,3713703,123643369,26344341,5236641,50135344,41927043
3534906,2020,206125943,8385852,197740091,26400541,5835506,103930131,61573913
3535002,2020,429397168,2504894,404348228,120072825,96494669,12939401,58386725
3535101,2020,131300083,4778533,12652155,9790101,7054801,5888754,50789108
3535200,2020,206238853,6733941,199504912,59505611,13687116,90241687,36070497
3535309,2020,8259263,93716556,732209744,131539861,97792129,39526651,107611244
3535408,2020,298574906,14506507,284068399,37982606,25084946,149179083,71821764
3535507,2020,1646041051,154423188,1491617863,115782151,385889476,78133704,208609196
3535606,2020,325456394,18815314,30664108,13044487,88978363,119595653,85022577
3535705,2020,266519561,4279268,223726881,32751144,76821988,80262275,33891474
3535804,2020,894411936,7608693,818325006,28097303,36088819,39000059,111262567
3535903,2020,146562331,6440528,140121802,57826015,6560817,54557522,21177449
3536000,2020,640349695,59419853,580929842,9800462,200216922,231884255,50824045
3536109,2020,322481674,26504019,295977656,26639089,7099411,157763596,40580861
3536208,2020,533919078,37593029,496326049,76821463,33551086,304063627,81889873
3536257,2020,53316041,1430614,51885427,16105999,171012,1696035,17108958
3536307,2020,1150895781,110939273,1039956508,306450043,337329397,327252746,68924321
3536406,2020,197069605,7832102,189237503,28517004,31461748,84550848,44707902
3536505,2020,38572765947,5882213398,32690552549,18946302,18444196167,12986131305,1241278775
3536570,2020,43156219,2319337,40836882,9935734,1815635,12000807,17084706
3536604,2020,307339788,7669837,299669952,163075774,14292913,77666038,44635227
3536703,2020,2334030132,355950742,1978079391,127357352,726957113,922998363,200766563
3536802,2020,107472163,5109184,102362978,21884764,5793595,45411155,29273464
3536901,2020,72994664,2025869,70968796,2969814,378794,18555264,18927452
3537008,2020,1340986644,42401592,1298585052,284094484,666288744,273133416,75068407
3537107,2020,1378762535,196298245,118246429,9205922,323354729,639940164,209963476
3537156,2020,159924515,13668918,146255597,31115476,11528602,81191836,22419683
3537206,2020,166358796,7876589,158482207,29504426,8409746,70188292,50379743
3537305,2020,1708156517,132868998,1575287519,97339768,209722358,963895659,304329734
3537404,2020,910639479,98147559,812491919,119412321,22913248,543278263,126888088
3537503,2020,285527706,27238458,258289247,28886817,9575007,93805737,39846624
3537602,2020,163866933,73786537,1564882793,30024069,271629183,930867513,332362028
3537701,2020,105499949,3535207,101964743,22034695,6461787,4335264,30115621
3537800,2020,1520382097,86874124,1433507973,517359933,128301579,589979428,197867032
3537909,2020,858345512,81442908,776902604,133915385,43665951,478220248,12110102
3538006,2020,9034083568,1697089509,733699406,36010318,2958493325,3616480294,726010123
3538105,2020,422181181,33504122,388677059,41516777,91163769,178965086,77031428
3538204,2020,283314896,16286845,267028051,55752187,27373717,12301124,60890907
3538303,2020,61717252,2468288,59248963,13053513,339205,19780079,23023321
